rpm,map_kpa,torque,ve_f,ve_r,spark_f,spark_r,afr_cmd_f,afr_cmd_r,afr_meas_f,afr_meas_r,iat,knock,vbatt,tps
2219.7,79.46,83.46,120,121,24,22,13.0,13.0,11.78,13.23,102.5,0,13.88,25.0
2205.48,78.92,83.09,120,121,24,22,13.0,13.0,13.56,12.42,102.5,0,13.89,25.0
2191.68,78.39,82.71,120,121,24,22,13.0,13.0,12.55,10.81,102.4,0,13.92,24.9
2178.28,77.86,82.33,120,121,24,22,13.0,13.0,12.71,10.79,102.4,0,13.89,24.9
2165.32,77.33,81.95,120,121,24,22,13.0,13.0,12.32,12.18,102.4,0,13.91,24.8
2152.79,76.81,81.56,120,121,24,22,13.0,13.0,13.93,13.8,102.3,0,13.87,24.8
2140.7,76.29,81.18,120,121,24,22,13.0,13.0,11.98,11.09,102.3,0,13.9,24.7
2129.06,75.78,80.78,120,121,24,22,13.0,13.0,11.66,13.73,102.3,0,13.92,24.6
2117.89,75.28,80.39,120,121,24,22,13.0,13.0,13.62,13.66,102.2,0,13.89,24.5
2107.18,74.79,80.0,120,121,24,22,13.0,13.0,11.03,15.97,102.2,0,13.94,24.3
2096.95,74.31,79.61,120,121,24,22,13.0,13.0,12.63,13.93,102.1,0,13.88,24.2
2087.19,73.85,79.22,120,121,24,22,13.0,13.0,12.33,13.46,102.1,0,13.89,24.0
2077.93,73.39,78.82,120,121,24,22,13.0,13.0,14.57,13.8,102.1,0,13.89,23.9
2069.16,72.95,78.44,120,121,24,22,13.0,13.0,12.33,13.73,102.0,0,13.87,23.7
2060.9,72.52,78.05,120,121,24,22,13.0,13.0,13.27,13.4,102.0,0,13.92,23.5
2053.14,72.1,77.67,120,121,24,22,13.0,13.0,13.14,12.68,102.0,0,13.89,23.3
2045.89,71.71,77.29,120,121,24,22,13.0,13.0,14.23,13.95,101.9,0,13.91,23.1
2039.15,71.33,76.91,120,121,24,22,13.0,13.0,13.42,13.35,101.9,0,13.88,22.9
2032.94,70.96,76.54,120,121,24,22,13.0,13.0,14.68,13.23,101.9,0,13.93,22.7
2027.26,70.62,76.17,120,121,24,22,13.0,13.0,12.73,14.75,101.8,0,13.88,22.5
2022.1,70.29,75.81,120,121,24,22,13.0,13.0,11.47,13.13,101.8,0,13.89,22.3
2017.48,69.99,75.46,120,121,24,22,13.0,13.0,13.53,13.86,101.7,0,13.87,22.0
2013.4,69.7,75.11,120,121,24,22,13.0,13.0,12.09,11.82,101.7,0,13.89,21.8
2009.85,69.43,74.78,120,121,24,22,13.0,13.0,12.78,12.73,101.7,0,13.92,21.5
2006.84,69.19,74.44,120,121,24,22,13.0,13.0,13.32,12.46,101.6,0,13.93,21.3
2004.38,68.97,74.12,120,121,24,22,13.0,13.0,13.84,13.68,101.6,0,13.89,21.0
2002.47,68.77,73.81,120,121,24,22,13.0,13.0,14.93,14.38,101.6,0,13.88,20.8
2001.1,68.59,73.51,120,121,24,22,13.0,13.0,13.09,12.47,101.5,0,13.92,20.5
2000.27,68.43,73.21,120,121,24,22,13.0,13.0,11.87,12.7,101.5,0,13.89,20.3
2000.0,68.3,72.93,120,121,24,22,13.0,13.0,13.45,12.21,101.5,0,13.9,20.0
2000.27,68.19,72.66,120,121,24,22,13.0,13.0,10.73,14.43,101.4,0,13.85,19.7
2001.1,68.11,72.4,120,121,24,22,13.0,13.0,13.16,13.72,101.4,0,13.89,19.5
2002.47,68.05,72.15,120,121,24,22,13.0,13.0,14.14,14.74,101.4,0,13.92,19.2
2004.38,68.01,71.91,120,121,24,22,13.0,13.0,14.18,13.8,101.3,0,13.89,19.0
2006.84,68.0,71.69,120,121,24,22,13.0,13.0,13.29,14.7,101.3,0,13.9,18.7
2009.85,68.01,71.47,120,121,24,22,13.0,13.0,10.54,11.44,101.3,0,13.94,18.5
2013.4,68.05,71.28,120,121,24,22,13.0,13.0,12.19,12.68,101.2,0,13.92,18.2
2017.48,68.11,71.09,120,121,24,22,13.0,13.0,13.99,14.04,101.2,0,13.9,18.0
2022.1,68.19,70.92,120,121,24,22,13.0,13.0,10.87,15.98,101.2,0,13.89,17.7
2027.26,68.3,70.76,120,121,24,22,13.0,13.0,14.22,13.54,101.1,0,13.89,17.5
2032.94,68.43,70.62,120,121,24,22,13.0,13.0,12.82,13.17,101.1,0,13.93,17.3
2039.15,68.59,70.49,120,121,24,22,13.0,13.0,11.77,13.82,101.1,0,13.94,17.1
2045.89,68.77,70.38,120,121,24,22,13.0,13.0,12.6,13.39,101.0,0,13.88,16.9
2053.14,68.97,70.28,120,121,24,22,13.0,13.0,14.85,12.01,101.0,0,13.91,16.7
2060.9,69.19,70.19,120,121,24,22,13.0,13.0,11.11,12.32,101.0,0,13.9,16.5
2069.16,69.43,70.12,120,121,24,22,13.0,13.0,12.01,13.01,101.0,0,13.87,16.3
2077.93,69.7,70.07,120,121,24,22,13.0,13.0,13.27,11.92,100.9,0,13.88,16.1
2087.19,69.99,70.03,120,121,24,22,13.0,13.0,13.46,11.06,100.9,0,13.91,16.0
2096.95,70.29,70.01,120,121,24,22,13.0,13.0,12.35,15.15,100.9,0,13.89,15.8
2107.18,70.62,70.0,120,121,24,22,13.0,13.0,12.29,13.39,100.8,0,13.92,15.7
2117.89,70.96,70.01,120,121,24,22,13.0,13.0,10.69,12.5,100.8,0,13.93,15.5
2129.06,71.33,70.03,120,121,24,22,13.0,13.0,12.15,11.82,100.8,0,13.87,15.4
2140.7,71.71,70.07,120,121,24,22,13.0,13.0,12.88,11.76,100.7,0,13.91,15.3
2152.79,72.1,70.12,120,121,24,22,13.0,13.0,11.69,12.66,100.7,0,13.9,15.2
2165.32,72.52,70.19,120,121,24,22,13.0,13.0,12.63,12.92,100.7,0,13.88,15.2
2178.28,72.95,70.28,120,121,24,22,13.0,13.0,12.35,14.63,100.7,0,13.91,15.1
2191.68,73.39,70.38,120,121,24,22,13.0,13.0,13.72,14.41,100.6,0,13.91,15.1
2205.48,73.85,70.49,120,121,24,22,13.0,13.0,12.98,13.84,100.6,0,13.9,15.0
2219.7,74.31,70.62,120,121,24,22,13.0,13.0,15.12,13.39,100.6,0,13.9,15.0
2234.31,74.79,70.76,120,121,24,22,13.0,13.0,14.94,14.1,100.5,0,13.89,15.0
2249.32,75.28,70.92,120,121,24,22,13.0,13.0,13.82,11.62,100.5,0,13.9,15.0
2264.7,75.78,71.09,120,121,24,22,13.0,13.0,13.51,13.27,100.5,0,13.9,15.0
2280.44,76.29,71.28,120,121,24,22,13.0,13.0,12.34,13.56,100.5,0,13.91,15.1
2296.54,76.81,71.47,120,121,24,22,13.0,13.0,12.64,13.05,100.4,0,13.91,15.1
2312.99,77.33,71.69,120,121,24,22,13.0,13.0,13.86,13.47,100.4,0,13.91,15.2
2329.77,77.86,71.91,120,121,24,22,13.0,13.0,13.98,13.89,100.4,0,13.91,15.2
2346.88,78.39,72.15,120,121,24,22,13.0,13.0,12.83,13.42,100.4,0,13.89,15.3
2364.29,78.92,72.4,120,121,24,22,13.0,13.0,12.76,13.42,100.3,0,13.9,15.4
2382.0,79.46,72.66,120,121,24,22,13.0,13.0,12.66,13.66,100.3,0,13.88,15.5
2400.0,80.0,72.93,120,121,24,22,13.0,13.0,13.85,11.43,100.3,0,13.93,15.7
2418.27,80.54,73.21,120,121,24,22,13.0,13.0,13.88,13.51,100.2,0,13.9,15.8
2436.81,81.08,73.51,120,121,24,22,13.0,13.0,12.0,11.0,100.2,0,13.9,16.0
2455.59,81.61,73.81,120,121,24,22,13.0,13.0,13.0,13.32,100.2,0,13.92,16.1
2474.61,82.14,74.12,120,121,24,22,13.0,13.0,13.82,11.8,100.2,0,13.91,16.3
2493.85,82.67,74.44,120,121,24,22,13.0,13.0,12.75,13.38,100.1,0,13.91,16.5
2513.31,83.19,74.78,120,121,24,22,13.0,13.0,12.85,14.6,100.1,0,13.89,16.7
2532.95,83.71,75.11,120,121,24,22,13.0,13.0,13.42,14.37,100.1,0,13.9,16.9
2552.79,84.22,75.46,120,121,24,22,13.0,13.0,12.53,12.46,100.1,0,13.9,17.1
2572.79,84.72,75.81,120,121,24,22,13.0,13.0,12.93,12.26,100.0,0,13.92,17.3
2592.94,85.21,76.17,120,121,24,22,13.0,13.0,13.19,14.87,100.0,0,13.9,17.5
2613.24,85.69,76.54,120,121,24,22,13.0,13.0,12.33,12.54,100.0,0,13.92,17.7
2633.67,86.15,76.91,120,121,24,22,13.0,13.0,12.79,14.12,100.0,0,13.9,18.0
2654.21,86.61,77.29,120,121,24,22,13.0,13.0,13.8,11.95,100.0,0,13.9,18.2
2674.85,87.05,77.67,120,121,24,22,13.0,13.0,13.38,14.01,99.9,0,13.89,18.5
2695.58,87.48,78.05,120,121,24,22,13.0,13.0,11.76,11.48,99.9,0,13.89,18.7
2716.38,87.9,78.44,120,121,24,22,13.0,13.0,14.04,11.71,99.9,0,13.88,19.0
2737.23,88.29,78.82,120,121,24,22,13.0,13.0,13.06,12.72,99.9,0,13.9,19.2
2758.13,88.67,79.22,120,121,24,22,13.0,13.0,12.03,12.37,99.8,0,13.92,19.5
2779.06,89.04,79.61,120,121,24,22,13.0,13.0,13.77,13.17,99.8,0,13.88,19.7
2800.0,89.38,80.0,120,121,24,22,13.0,13.0,13.07,11.25,99.8,0,13.91,20.0
2820.94,89.71,80.39,120,121,24,22,13.0,13.0,14.23,12.43,99.8,0,13.89,20.3
2841.87,90.01,80.78,120,121,24,22,13.0,13.0,12.48,12.55,99.8,0,13.93,20.5
2862.77,90.3,81.18,120,121,24,22,13.0,13.0,12.59,12.93,99.7,0,13.92,20.8
2883.62,90.57,81.56,120,121,24,22,13.0,13.0,13.23,11.13,99.7,0,13.91,21.0
2904.42,90.81,81.95,120,121,24,22,13.0,13.0,14.92,12.83,99.7,0,13.9,21.3
2925.15,91.03,82.33,120,121,24,22,13.0,13.0,13.27,10.15,99.7,0,13.91,21.5
2945.79,91.23,82.71,120,121,24,22,13.0,13.0,12.81,11.57,99.7,0,13.92,21.8
2966.33,91.41,83.09,120,121,24,22,13.0,13.0,12.31,12.74,99.6,0,13.88,22.0
2986.76,91.57,83.46,120,121,24,22,13.0,13.0,13.64,10.97,99.6,0,13.9,22.3
3007.06,91.7,83.83,120,121,24,22,13.0,13.0,13.41,13.47,99.6,0,13.87,22.5
3027.21,91.81,84.19,120,121,24,22,13.0,13.0,12.82,11.64,99.6,0,13.91,22.7
3047.21,91.89,84.54,120,121,24,22,13.0,13.0,11.47,12.14,99.6,0,13.91,22.9
3067.05,91.95,84.89,120,121,24,22,13.0,13.0,13.44,10.79,99.6,0,13.92,23.1
3086.69,91.99,85.22,120,121,24,22,13.0,13.0,13.31,13.75,99.5,0,13.89,23.3
3106.15,92.0,85.56,120,121,24,22,13.0,13.0,13.27,12.81,99.5,0,13.89,23.5
3125.39,91.99,85.88,120,121,24,22,13.0,13.0,15.53,12.25,99.5,0,13.91,23.7
3144.41,91.95,86.19,120,121,24,22,13.0,13.0,12.54,11.92,99.5,0,13.9,23.9
3163.19,91.89,86.49,120,121,24,22,13.0,13.0,12.46,11.45,99.5,0,13.9,24.0
3181.73,91.81,86.79,120,121,24,22,13.0,13.0,12.76,15.05,99.5,0,13.9,24.2
3200.0,91.7,87.07,120,121,24,22,13.0,13.0,12.49,13.28,99.4,0,13.93,24.3
3218.0,91.57,87.34,120,121,24,22,13.0,13.0,11.5,13.99,99.4,0,13.88,24.5
3235.71,91.41,87.6,120,121,24,22,13.0,13.0,12.64,10.92,99.4,0,13.89,24.6
3253.12,91.23,87.85,120,121,24,22,13.0,13.0,11.7,11.84,99.4,0,13.89,24.7
3270.23,91.03,88.09,120,121,24,22,13.0,13.0,12.98,12.84,99.4,0,13.91,24.8
3287.01,90.81,88.31,120,121,24,22,13.0,13.0,13.03,14.06,99.4,0,13.9,24.8
3303.46,90.57,88.53,120,121,24,22,13.0,13.0,14.36,12.7,99.3,0,13.89,24.9
3319.56,90.3,88.72,120,121,24,22,13.0,13.0,11.68,9.28,99.3,0,13.89,24.9
3335.3,90.01,88.91,120,121,24,22,13.0,13.0,11.87,12.52,99.3,0,13.93,25.0
3350.68,89.71,89.08,120,121,24,22,13.0,13.0,10.71,13.33,99.3,0,13.87,25.0
3365.69,89.38,89.24,120,121,24,22,13.0,13.0,11.12,15.17,99.3,0,13.92,25.0
3380.3,89.04,89.38,120,121,24,22,13.0,13.0,9.94,14.12,99.3,0,13.9,25.0
3394.52,88.67,89.51,120,121,24,22,13.0,13.0,14.57,11.47,99.3,0,13.9,25.0
3408.32,88.29,89.62,120,121,24,22,13.0,13.0,13.13,10.13,99.3,0,13.9,24.9
3421.72,87.9,89.72,120,121,24,22,13.0,13.0,13.82,11.44,99.2,0,13.91,24.9
3434.68,87.48,89.81,120,121,24,22,13.0,13.0,13.66,12.59,99.2,0,13.92,24.8
3447.21,87.05,89.88,120,121,24,22,13.0,13.0,13.63,14.46,99.2,0,13.91,24.8
3459.3,86.61,89.93,120,121,24,22,13.0,13.0,14.04,12.4,99.2,0,13.91,24.7
3470.94,86.15,89.97,120,121,24,22,13.0,13.0,13.3,13.09,99.2,0,13.91,24.6
3482.11,85.69,89.99,120,121,24,22,13.0,13.0,12.6,12.21,99.2,0,13.86,24.5
3492.82,85.21,90.0,120,121,24,22,13.0,13.0,13.15,11.22,99.2,0,13.88,24.3
3503.05,84.72,89.99,120,121,24,22,13.0,13.0,12.5,13.36,99.2,0,13.91,24.2
3512.81,84.22,89.97,120,121,24,22,13.0,13.0,13.37,12.39,99.2,0,13.91,24.0
3522.07,83.71,89.93,120,121,24,22,13.0,13.0,11.95,14.41,99.1,0,13.93,23.9
3530.84,83.19,89.88,120,121,24,22,13.0,13.0,12.24,11.17,99.1,0,13.88,23.7
3539.1,82.67,89.81,120,121,24,22,13.0,13.0,11.88,11.54,99.1,0,13.91,23.5
3546.86,82.14,89.72,120,121,24,22,13.0,13.0,13.02,13.63,99.1,0,13.9,23.3
3554.11,81.61,89.62,120,121,24,22,13.0,13.0,13.04,12.29,99.1,0,13.93,23.1
3560.85,81.08,89.51,120,121,24,22,13.0,13.0,14.49,11.73,99.1,0,13.91,22.9
3567.06,80.54,89.38,120,121,24,22,13.0,13.0,12.53,12.36,99.1,0,13.89,22.7
3572.74,80.0,89.24,120,121,24,22,13.0,13.0,11.59,12.36,99.1,0,13.92,22.5
3577.9,79.46,89.08,120,121,24,22,13.0,13.0,14.21,13.79,99.1,0,13.9,22.3
3582.52,78.92,88.91,120,121,24,22,13.0,13.0,14.17,12.61,99.1,0,13.9,22.0
3586.6,78.39,88.72,120,121,24,22,13.0,13.0,11.37,14.1,99.1,0,13.92,21.8
3590.15,77.86,88.53,120,121,24,22,13.0,13.0,11.76,11.25,99.1,0,13.94,21.5
3593.16,77.33,88.31,120,121,24,22,13.0,13.0,12.97,11.47,99.1,0,13.89,21.3
3595.62,76.81,88.09,120,121,24,22,13.0,13.0,13.32,14.0,99.1,0,13.92,21.0
3597.53,76.29,87.85,120,121,24,22,13.0,13.0,14.39,13.61,99.0,0,13.91,20.8
3598.9,75.78,87.6,120,121,24,22,13.0,13.0,13.98,12.19,99.0,0,13.89,20.5
3599.73,75.28,87.34,120,121,24,22,13.0,13.0,11.23,13.68,99.0,0,13.89,20.3
3600.0,74.79,87.07,120,121,24,22,13.0,13.0,12.95,12.92,99.0,0,13.89,20.0
3599.73,74.31,86.79,120,121,24,22,13.0,13.0,12.26,13.97,99.0,0,13.93,19.7
3598.9,73.85,86.49,120,121,24,22,13.0,13.0,12.24,11.91,99.0,0,13.94,19.5
3597.53,73.39,86.19,120,121,24,22,13.0,13.0,12.76,12.19,99.0,0,13.89,19.2
3595.62,72.95,85.88,120,121,24,22,13.0,13.0,13.55,12.75,99.0,0,13.9,19.0
3593.16,72.52,85.56,120,121,24,22,13.0,13.0,11.31,11.96,99.0,0,13.92,18.7
3590.15,72.1,85.22,120,121,24,22,13.0,13.0,13.08,14.06,99.0,0,13.87,18.5
3586.6,71.71,84.89,120,121,24,22,13.0,13.0,12.04,13.26,99.0,0,13.91,18.2
3582.52,71.33,84.54,120,121,24,22,13.0,13.0,14.8,13.15,99.0,0,13.88,18.0
3577.9,70.96,84.19,120,121,24,22,13.0,13.0,11.84,11.36,99.0,0,13.93,17.7
3572.74,70.62,83.83,120,121,24,22,13.0,13.0,12.47,12.19,99.0,0,13.92,17.5
3567.06,70.29,83.46,120,121,24,22,13.0,13.0,14.02,12.58,99.0,0,13.89,17.3
3560.85,69.99,83.09,120,121,24,22,13.0,13.0,12.92,10.99,99.0,0,13.91,17.1
3554.11,69.7,82.71,120,121,24,22,13.0,13.0,13.32,13.2,99.0,0,13.91,16.9
3546.86,69.43,82.33,120,121,24,22,13.0,13.0,12.63,13.2,99.0,0,13.93,16.7
3539.1,69.19,81.95,120,121,24,22,13.0,13.0,12.73,14.92,99.0,0,13.92,16.5
3530.84,68.97,81.56,120,121,24,22,13.0,13.0,12.34,12.98,99.0,0,13.89,16.3
3522.07,68.77,81.18,120,121,24,22,13.0,13.0,13.88,16.29,99.0,0,13.89,16.1
3512.81,68.59,80.78,120,121,24,22,13.0,13.0,12.92,13.63,99.0,0,13.9,16.0
3503.05,68.43,80.39,120,121,24,22,13.0,13.0,12.44,13.82,99.0,0,13.87,15.8
3492.82,68.3,80.0,120,121,24,22,13.0,13.0,11.7,13.37,99.0,0,13.9,15.7
3482.11,68.19,79.61,120,121,24,22,13.0,13.0,12.82,13.79,99.0,0,13.92,15.5
3470.94,68.11,79.22,120,121,24,22,13.0,13.0,11.52,12.32,99.0,0,13.92,15.4
3459.3,68.05,78.82,120,121,24,22,13.0,13.0,12.71,13.35,99.0,0,13.92,15.3
3447.21,68.01,78.44,120,121,24,22,13.0,13.0,10.71,14.89,99.0,0,13.9,15.2
3434.68,68.0,78.05,120,121,24,22,13.0,13.0,11.29,14.58,99.0,0,13.94,15.2
3421.72,68.01,77.67,120,121,24,22,13.0,13.0,14.19,12.88,99.0,0,13.91,15.1
3408.32,68.05,77.29,120,121,24,22,13.0,13.0,13.19,11.59,99.0,0,13.95,15.1
3394.52,68.11,76.91,120,121,24,22,13.0,13.0,11.6,15.62,99.0,0,13.9,15.0
3380.3,68.19,76.54,120,121,24,22,13.0,13.0,12.91,12.92,99.0,0,13.93,15.0
3365.69,68.3,76.17,120,121,24,22,13.0,13.0,14.5,13.44,99.0,0,13.89,15.0
3350.68,68.43,75.81,120,121,24,22,13.0,13.0,11.92,14.03,99.0,0,13.86,15.0
3335.3,68.59,75.46,120,121,24,22,13.0,13.0,10.98,13.27,99.0,0,13.91,15.0
3319.56,68.77,75.11,120,121,24,22,13.0,13.0,12.16,12.76,99.0,0,13.87,15.1
3303.46,68.97,74.78,120,121,24,22,13.0,13.0,12.26,13.1,99.1,0,13.91,15.1
3287.01,69.19,74.44,120,121,24,22,13.0,13.0,13.27,11.01,99.1,0,13.93,15.2
3270.23,69.43,74.12,120,121,24,22,13.0,13.0,10.48,13.91,99.1,0,13.89,15.2
3253.12,69.7,73.81,120,121,24,22,13.0,13.0,13.71,13.96,99.1,0,13.9,15.3
3235.71,69.99,73.51,120,121,24,22,13.0,13.0,12.37,11.38,99.1,0,13.9,15.4
3218.0,70.29,73.21,120,121,24,22,13.0,13.0,11.94,12.23,99.1,0,13.88,15.5
3200.0,70.62,72.93,120,121,24,22,13.0,13.0,12.72,12.85,99.1,0,13.92,15.7
3181.73,70.96,72.66,120,121,24,22,13.0,13.0,12.16,11.61,99.1,0,13.88,15.8
3163.19,71.33,72.4,120,121,24,22,13.0,13.0,12.76,11.22,99.1,0,13.93,16.0
3144.41,71.71,72.15,120,121,24,22,13.0,13.0,12.5,13.21,99.1,0,13.9,16.1
3125.39,72.1,71.91,120,121,24,22,13.0,13.0,13.44,14.15,99.1,0,13.88,16.3
3106.15,72.52,71.69,120,121,24,22,13.0,13.0,12.01,15.69,99.1,0,13.86,16.5
3086.69,72.95,71.47,120,121,24,22,13.0,13.0,11.72,12.36,99.1,0,13.92,16.7
3067.05,73.39,71.28,120,121,24,22,13.0,13.0,13.08,13.77,99.1,0,13.88,16.9
3047.21,73.85,71.09,120,121,24,22,13.0,13.0,13.13,12.28,99.2,0,13.89,17.1
3027.21,74.31,70.92,120,121,24,22,13.0,13.0,12.02,12.57,99.2,0,13.88,17.3
3007.06,74.79,70.76,120,121,24,22,13.0,13.0,13.04,13.77,99.2,0,13.88,17.5
2986.76,75.28,70.62,120,121,24,22,13.0,13.0,12.35,13.92,99.2,0,13.9,17.7
2966.33,75.78,70.49,120,121,24,22,13.0,13.0,14.34,13.13,99.2,0,13.91,18.0
2945.79,76.29,70.38,120,121,24,22,13.0,13.0,13.54,12.26,99.2,0,13.88,18.2
2925.15,76.81,70.28,120,121,24,22,13.0,13.0,11.44,13.92,99.2,0,13.9,18.5
2904.42,77.33,70.19,120,121,24,22,13.0,13.0,13.15,13.59,99.2,0,13.9,18.7
2883.62,77.86,70.12,120,121,24,22,13.0,13.0,13.55,12.97,99.2,0,13.91,19.0
2862.77,78.39,70.07,120,121,24,22,13.0,13.0,13.54,11.82,99.3,0,13.9,19.2
2841.87,78.92,70.03,120,121,24,22,13.0,13.0,14.53,17.65,99.3,0,13.9,19.5
2820.94,79.46,70.01,120,121,24,22,13.0,13.0,12.96,11.53,99.3,0,13.9,19.7
2800.0,80.0,70.0,120,121,24,22,13.0,13.0,12.88,12.79,99.3,0,13.94,20.0
2779.06,80.54,70.01,120,121,24,22,13.0,13.0,13.18,12.29,99.3,0,13.88,20.3
2758.13,81.08,70.03,120,121,24,22,13.0,13.0,13.74,12.71,99.3,0,13.88,20.5
2737.23,81.61,70.07,120,121,24,22,13.0,13.0,11.24,13.3,99.3,0,13.91,20.8
2716.38,82.14,70.12,120,121,24,22,13.0,13.0,13.85,13.73,99.3,0,13.93,21.0
2695.58,82.67,70.19,120,121,24,22,13.0,13.0,11.78,13.68,99.4,0,13.91,21.3
2674.85,83.19,70.28,120,121,24,22,13.0,13.0,11.33,13.23,99.4,0,13.88,21.5
2654.21,83.71,70.38,120,121,24,22,13.0,13.0,13.28,12.47,99.4,0,13.91,21.8
2633.67,84.22,70.49,120,121,24,22,13.0,13.0,14.71,13.19,99.4,0,13.89,22.0
2613.24,84.72,70.62,120,121,24,22,13.0,13.0,11.81,13.9,99.4,0,13.88,22.3
2592.94,85.21,70.76,120,121,24,22,13.0,13.0,14.05,15.38,99.4,0,13.93,22.5
2572.79,85.69,70.92,120,121,24,22,13.0,13.0,14.99,13.56,99.5,0,13.91,22.7
2552.79,86.15,71.09,120,121,24,22,13.0,13.0,12.29,11.87,99.5,0,13.91,22.9
2532.95,86.61,71.28,120,121,24,22,13.0,13.0,11.64,14.58,99.5,0,13.88,23.1
2513.31,87.05,71.47,120,121,24,22,13.0,13.0,12.92,15.45,99.5,0,13.91,23.3
2493.85,87.48,71.69,120,121,24,22,13.0,13.0,13.68,13.09,99.5,0,13.92,23.5
2474.61,87.9,71.91,120,121,24,22,13.0,13.0,12.89,12.31,99.5,0,13.88,23.7
2455.59,88.29,72.15,120,121,24,22,13.0,13.0,11.55,11.92,99.6,0,13.91,23.9
2436.81,88.67,72.4,120,121,24,22,13.0,13.0,13.1,12.27,99.6,0,13.92,24.0
2418.27,89.04,72.66,120,121,24,22,13.0,13.0,13.39,13.9,99.6,0,13.88,24.2
2400.0,89.38,72.93,120,121,24,22,13.0,13.0,12.73,13.78,99.6,0,13.89,24.3
2382.0,89.71,73.21,120,121,24,22,13.0,13.0,14.27,14.27,99.6,0,13.93,24.5
2364.29,90.01,73.51,120,121,24,22,13.0,13.0,13.55,12.6,99.6,0,13.9,24.6
2346.88,90.3,73.81,120,121,24,22,13.0,13.0,15.66,14.62,99.7,0,13.9,24.7
2329.77,90.57,74.12,120,121,24,22,13.0,13.0,14.0,13.09,99.7,0,13.89,24.8
2312.99,90.81,74.44,120,121,24,22,13.0,13.0,14.44,13.82,99.7,0,13.92,24.8
2296.54,91.03,74.78,120,121,24,22,13.0,13.0,15.09,12.73,99.7,0,13.91,24.9
2280.44,91.23,75.11,120,121,24,22,13.0,13.0,14.27,14.23,99.7,0,13.89,24.9
2264.7,91.41,75.46,120,121,24,22,13.0,13.0,13.35,15.54,99.8,0,13.89,25.0
2249.32,91.57,75.81,120,121,24,22,13.0,13.0,13.79,13.86,99.8,0,13.87,25.0
2234.31,91.7,76.17,120,121,24,22,13.0,13.0,13.99,11.7,99.8,0,13.9,25.0
2219.7,91.81,76.54,120,121,24,22,13.0,13.0,14.6,12.67,99.8,0,13.87,25.0
2205.48,91.89,76.91,120,121,24,22,13.0,13.0,13.3,13.22,99.8,0,13.9,25.0
2191.68,91.95,77.29,120,121,24,22,13.0,13.0,13.57,13.56,99.9,0,13.87,24.9
2178.28,91.99,77.67,120,121,24,22,13.0,13.0,14.46,10.68,99.9,0,13.89,24.9
2165.32,92.0,78.05,120,121,24,22,13.0,13.0,14.18,12.31,99.9,0,13.87,24.8
2152.79,91.99,78.44,120,121,24,22,13.0,13.0,12.57,12.62,99.9,0,13.94,24.8
2140.7,91.95,78.82,120,121,24,22,13.0,13.0,11.8,13.67,100.0,0,13.9,24.7
2129.06,91.89,79.22,120,121,24,22,13.0,13.0,12.51,11.55,100.0,0,13.88,24.6
2117.89,91.81,79.61,120,121,24,22,13.0,13.0,13.73,13.94,100.0,0,13.93,24.5
2107.18,91.7,80.0,120,121,24,22,13.0,13.0,12.38,10.65,100.0,0,13.91,24.3
2096.95,91.57,80.39,120,121,24,22,13.0,13.0,13.92,14.51,100.0,0,13.86,24.2
2087.19,91.41,80.78,120,121,24,22,13.0,13.0,14.94,13.26,100.1,0,13.94,24.0
2077.93,91.23,81.18,120,121,24,22,13.0,13.0,13.16,14.72,100.1,0,13.89,23.9
2069.16,91.03,81.56,120,121,24,22,13.0,13.0,15.62,12.47,100.1,0,13.87,23.7
2060.9,90.81,81.95,120,121,24,22,13.0,13.0,13.63,14.4,100.1,0,13.93,23.5
2053.14,90.57,82.33,120,121,24,22,13.0,13.0,13.33,13.51,100.2,0,13.9,23.3
2045.89,90.3,82.71,120,121,24,22,13.0,13.0,14.79,14.26,100.2,0,13.89,23.1
2039.15,90.01,83.09,120,121,24,22,13.0,13.0,14.4,12.99,100.2,0,13.92,22.9
2032.94,89.71,83.46,120,121,24,22,13.0,13.0,13.0,13.11,100.2,0,13.89,22.7
2027.26,89.38,83.83,120,121,24,22,13.0,13.0,11.76,11.56,100.3,0,13.92,22.5
2022.1,89.04,84.19,120,121,24,22,13.0,13.0,14.03,12.04,100.3,0,13.91,22.3
2017.48,88.67,84.54,120,121,24,22,13.0,13.0,13.42,13.86,100.3,0,13.89,22.0
2013.4,88.29,84.89,120,121,24,22,13.0,13.0,13.38,11.59,100.4,0,13.92,21.8
2009.85,87.9,85.22,120,121,24,22,13.0,13.0,13.93,13.06,100.4,0,13.95,21.5
2006.84,87.48,85.56,120,121,24,22,13.0,13.0,14.61,14.58,100.4,0,13.91,21.3
2004.38,87.05,85.88,120,121,24,22,13.0,13.0,12.84,13.43,100.4,0,13.9,21.0
2002.47,86.61,86.19,120,121,24,22,13.0,13.0,13.02,14.27,100.5,0,13.89,20.8
2001.1,86.15,86.49,120,121,24,22,13.0,13.0,13.63,13.02,100.5,0,13.87,20.5
2000.27,85.69,86.79,120,121,24,22,13.0,13.0,13.92,13.76,100.5,0,13.9,20.3
2000.0,85.21,87.07,120,121,24,22,13.0,13.0,13.63,12.47,100.5,0,13.89,20.0
2000.27,84.72,87.34,120,121,24,22,13.0,13.0,12.7,10.72,100.6,0,13.91,19.7
2001.1,84.22,87.6,120,121,24,22,13.0,13.0,11.97,12.29,100.6,0,13.86,19.5
